yb_wl_corr,er_no_synchr,er_wl_corr,er_synch,yb_synch,yb_no_synch,yb_wl,er_wl,,
996.49700925404,-200.707071004191,1480.95643958694,-200.931176375742,-167.604467030124,-195.385123661845,1000.86696456873,1494.13036632245,,
996.566133098034,-200.350019530311,1481.11718863746,-200.923832464309,-161.705639849391,-195.344613552589,1000.92707225916,1494.26432386455,,
996.635265245086,-200.403877995338,1481.27796651475,-200.907036846094,-158.841955414383,-190.809397842039,1000.98718716964,1494.39830542896,,
996.704405696679,-200.817463945987,1481.43877322657,-200.923009515981,-157.953578742183,-189.158929347694,1001.04730930146,1494.53231102214,,
996.77355445432,-201.132985276578,1481.59960878067,-200.934206829366,-158.31157050756,-190.951546952376,1001.10743865593,1494.66634065056,,
996.842711519491,-200.944582517109,1481.76047318482,-200.913463296846,-159.69408805315,-196.624073321812,1001.16757523434,1494.80039432068,,
996.911876893712,-200.500202271277,1481.92136644678,-200.9132823068,-162.101415963513,-191.652427880985,1001.22771903801,1494.93447203898,,
996.981050578453,-200.316903948805,1482.0822885743,-200.934700076156,-165.67654897107,-187.621140164391,1001.28787006822,1495.06857381192,,
997.050232575234,-200.580828134924,1482.24323957518,-200.927490874245,-170.431456134305,-188.734039624977,1001.34802832629,1495.20269964598,,
997.119422885537,-201.025130133124,1482.40421945717,-200.90985486278,-174.235039187086,-196.861239684016,1001.40819381351,1495.33684954764,,
997.18862151088,-201.120968936087,1482.56522822806,-200.925121226886,-174.403452318097,-187.395692497792,1001.4683665312,1495.47102352338,,
997.257828452748,-200.741718344117,1482.7262658956,-200.938355603865,-175.203850103095,-185.063522311072,1001.52854648065,1495.60522157967,,
997.327043712634,-200.362414892771,1482.8873324676,-200.918975139051,-179.498992172904,-196.682080409217,1001.58873366316,1495.739443723,,
997.396267292058,-200.388343213959,1483.04842795182,-200.914221055102,-180.339576665511,-180.967346777741,1001.64892808005,1495.87368995985,,
997.465499192502,-200.796859195032,1483.20955235606,-200.935657713073,-172.325851674492,-184.220402705676,1001.70912973261,1496.00796029672,,
997.534739415484,-201.149397160981,1483.37070568811,-200.935420348893,-167.865936103913,-157.939440417509,1001.76933862216,1496.14225474009,,
997.603987962489,-201.001647427407,1483.53188795574,-200.914271238099,-165.396337638725,-145.264547415652,1001.82955474999,1496.27657329645,,
997.67324483501,-200.546918402289,1483.69309916677,-200.92283215755,-164.217144340137,-135.645629448012,1001.8897781174,1496.41091597231,,
997.742510034578,-200.314631387346,1483.85433932898,-200.941803100507,-163.94518753034,-127.615477776387,1001.95000872572,1496.54528277415,,
997.811783562676,-200.537180966891,1484.01560845018,-200.930115555003,-163.986803709156,-120.614331089501,1002.01024657624,1496.67967370848,,
997.881065420799,-200.997854297526,1484.17690653816,-200.914426302044,-163.105731537514,-114.355889969324,1002.07049167026,1496.8140887818,,
997.950355610477,-201.167890431547,1484.33823360073,-200.931791874288,-160.681348025668,-108.669627022345,1002.13074400911,1496.94852800061,,
998.019654133181,-200.826244791909,1484.49958964572,-200.944003059316,-157.76468459369,-103.443864483963,1002.19100359407,1497.08299137143,,
998.088960990429,-200.402916768619,1484.6609746809,-200.925675945012,-155.180118342769,-98.6005402449972,1002.25127042646,1497.21747890075,,
998.15827618374,-200.352679157276,1484.82238871411,-200.917809827449,-153.126278627941,-94.0824261424737,1002.3115445076,1497.35199059509,,
998.227599714586,-200.725943930516,1484.98383175316,-200.939080007837,-151.592350088259,-89.8460093448862,1002.37182583877,1497.48652646097,,
998.296931584495,-201.141317037152,1485.14530380588,-200.944161245319,-150.534241898177,-85.8572383365191,1002.4321144213,1497.6210865049,,
998.366271794964,-201.09391297883,1485.30680488007,-200.92331869028,-149.918708805397,-82.0888358698036,1002.49241025649,1497.75567073339,,
998.435620347498,-200.64541140367,1485.46833498358,-200.92233934199,-149.716893732968,-78.518524758835,1002.55271334565,1497.89027915298,,
998.504977243604,-200.327167659101,1485.6298941242,-200.944383689634,-149.899118522522,-75.1278123356852,1002.61302369009,1498.02491177017,,
998.574342484788,-200.457667032095,1485.79148230981,-200.944027950399,-150.401316755757,-71.9011336342485,1002.67334129112,1498.15956859151,,
998.643716072558,-200.916308392445,1485.95309954821,-200.922930470378,-151.04692343821,-68.8252289107471,1002.73366615005,1498.29424962351,,
998.713098008407,-201.206616607243,1486.11474584724,-200.926534573138,-151.43380521497,-65.8886840505971,1002.79399826818,1498.4289548727,,
998.782488293866,-200.961863865458,1486.27642121474,-200.948143141732,-151.055794008642,-63.0815823358072,1002.85433764684,1498.56368434562,,
998.85188693043,-200.493727228302,1486.43812565856,-200.944728256865,-149.838131539325,-60.3952373745384,1002.91468428733,1498.6984380488,,
998.921293919593,-200.318750844351,1486.59985918654,-200.92396496655,-148.258578362759,-57.8219846199586,1002.97503819095,1498.83321598878,,
998.990709262885,-200.604191062106,1486.76162180652,-200.929591570681,-146.713496689757,-55.3550168142225,1003.03539935903,1498.9680181721,,
999.060132961801,-201.077131656797,1486.92341352637,-200.950888526924,-145.419441162958,-52.9882518816414,1003.09576779287,1499.10284460531,,
999.129565017859,-201.196491033173,1487.08523435392,-200.946764336313,-144.414380474071,-50.7162265818834,1003.15614349379,1499.23769529493,,
999.199005432565,-200.80883760056,1487.24708429704,-200.926073372637,-143.710603060785,-48.5340090181691,1003.2165264631,1499.37257024753,,
999.268454207427,-200.387677618123,1487.40896336357,-200.931204580325,-143.285406761565,-46.4371272531519,1003.27691670211,1499.50746946964,,
999.33791134395,-200.366035663426,1487.5708715614,-200.952766526348,-143.124771338036,-44.4215092924773,1003.33731421213,1499.64239296783,,
999.407376843641,-200.766467048867,1487.73280889837,-200.950275170345,-143.208964847488,-42.4834332528288,1003.39771899447,1499.77734074864,,
999.476850708029,-201.189911043574,1487.89477538237,-200.929339728568,-143.515737281639,-40.6194851826458,1003.45813105046,1499.91231281864,,
999.546332938622,-201.129788955716,1488.05677102124,-200.931420506587,-144.012323482302,-38.8265232880204,1003.51855038141,1500.04730918437,,
999.615823536913,-200.6630917389,1488.21879582288,-200.953449149023,-144.642096342519,-37.1016473639699,1003.57897698862,1500.1823298524,,
999.685322504422,-200.329946940072,1488.38084979515,-200.955003268113,-145.309383280722,-35.4421726628566,1003.63941087341,1500.31737482929,,
999.754829842665,-200.452645381031,1488.54293294593,-200.934335647575,-145.890840222477,-33.8456070726222,1003.6998520371,1500.45244412161,,
999.824345553162,-200.92279578701,1488.70504528312,-200.930739062797,-146.236511541448,-32.3096317381851,1003.76030048101,1500.58753773593,,
999.893869637406,-201.250143438844,1488.86718681457,-200.95225012382,-146.312518395324,-30.8320836715389,1003.82075620644,1500.72265567881,,
999.963402096928,-201.030900762817,1489.0293575482,-200.960053531632,-146.124765502921,-29.4109411295079,1003.88121921472,1500.85779795683,,
1000.03294293322,-200.540936858866,1489.19155749188,-200.94180195798,-145.927097829153,-28.0443100761686,1003.94168950715,1500.99296457657,,
1000.10249214783,-200.314750487089,1489.35378665351,-200.93055879954,-145.794824571342,-26.7304129945534,1004.00216708507,1501.12815554459,,
1000.17204974224,-200.561593604848,1489.51604504098,-200.948477535162,-146.552010234379,-25.4675782243986,1004.06265194977,1501.26337086748,,
1000.24161571798,-201.058314552729,1489.6783326622,-200.963626632197,-148.43641225386,-24.2542312504185,1004.12314410259,1501.39861055183,,
1000.31119007655,-201.264542817814,1489.84064952505,-200.951922215934,-150.411948205469,-23.0888863442426,1004.18364354483,1501.53387460421,,
1000.38077281949,-200.921607548357,1490.00299563746,-200.933287329738,-148.454970000036,-21.9701392945392,1004.24415027782,1501.66916303122,,
1000.45036394831,-200.448527043522,1490.16537100732,-200.942547556316,-150.625012590521,-20.8966610965494,1004.30466430288,1501.80447583943,,
1000.51996346451,-200.33215109682,1490.32777564254,-200.963206469843,-151.679513241312,-19.8671919815434,1004.36518562131,1501.93981303545,,
1000.58957136962,-200.677937471264,1490.49020955104,-200.962881954439,-156.775231838137,-18.8805361523693,1004.42571423445,1502.07517462587,,
1000.65918766514,-201.165835844458,1490.65267274074,-200.941721710491,-157.432196541017,-17.9355571819256,1004.4862501436,1502.21056061728,,
1000.72881235262,-201.24601963042,1490.81516521954,-200.937381403033,-134.579038127331,-17.0311735529399,1004.5467933501,1502.34597101628,,
1000.79844543354,-200.81740027293,1490.97768699536,-200.956933318387,-125.869005204374,-16.1663547707794,1004.60734385525,1502.48140582947,,
1000.86808690943,-200.385139067649,1491.14023807615,-200.970087063784,-138.159341388575,-15.3401179506266,1004.66790166037,1502.61686506346,,
1000.93773678182,-200.371022479875,1491.30281846983,-200.956313177402,-91.4644482532663,-14.5515245031632,1004.7284667668,1502.75234872486,,
1001.00739505223,-200.790212024512,1491.46542818431,-200.93862136824,-59.5880452799926,-13.7996770979169,1004.78903917585,1502.88785682026,,
1001.07706172215,-201.244916833629,1491.62806722754,-200.946904891738,-38.4523175587639,-13.0837172096681,1004.84961888883,1503.02338935628,,
1001.14673679314,-201.208884920527,1491.79073560745,-200.967828166972,-23.1771068647913,-12.4028223725779,1004.91020590708,1503.15894633954,,
1001.21642026669,-200.727262942886,1491.95343333197,-200.971328167627,-12.1906956019234,-11.7562040740985,1004.9708002319,1503.29452777664,,
1001.28611214434,-200.346200157906,1492.11616040905,-200.951192268389,-4.89319721859444,-11.1431056622789,1005.03140186464,1503.43013367421,,
1001.35581242758,-200.420863471092,1492.27891684664,-200.941335892282,-1.27160326674093,-10.5628003569602,1005.09201080659,1503.56576403887,,
1001.42552111797,-200.890833092222,1492.44170265269,-200.955748716408,-2.12016882668036,-10.0145895453532,1005.1526270591,1503.70141887724,,
1001.495238217,-201.299798266335,1492.60451783513,-200.975282748398,-7.5542385050724,-9.49780109145252,1005.21325062348,1503.83709819594,,
1001.56496372621,-201.165754259102,1492.76736240192,-200.970847183875,-3.20539842617899,-9.01178790253644,1005.27388150105,1503.9728020016,,
1001.63469764711,-200.655129959279,1492.93023636102,-200.950415378868,-5.23900529096421,-8.55592639249379,1005.33451969314,1504.10853030085,,
1001.70443998123,-200.325539153817,1493.09313972038,-200.945233772377,-5.72584104577302,-8.12961530673992,1005.39516520107,1504.24428310032,,
1001.77419073008,-200.472742653164,1493.25607248798,-200.962466736227,-3.1672883108472,-7.732274457429,1005.45581802616,1504.38006040665,,
1001.84394989521,-200.975687126609,1493.41903467176,-200.980226494331,-9.64383233301634,-7.36334360111651,1005.51647816975,1504.51586222647,,
1001.91371747812,-201.337062785319,1493.5820262797,-200.972260041448,-4.15040152990755,-7.02228141474312,1005.57714563315,1504.65168856642,,
1001.98349348034,-201.126306872344,1493.74504731978,-200.952976391635,-10.8169540259907,-6.70856447902239,1005.63782041769,1504.78753943315,,
1002.05327790339,-200.601736032873,1493.90809779996,-200.948241887895,-3.98444911191078,-6.42168639758385,1005.69850252469,1504.9234148333,,
1002.12307074881,-200.316878152311,1494.07117772821,-200.966449215167,-14.0908048298463,-6.16115695940893,1005.75919195549,1505.05931477351,,
1002.19287201811,-200.519622377256,1494.23428711252,-200.983714225278,-3.37953989991963,-5.92650127737604,1005.8198887114,1505.19523926043,,
1002.26268171281,-201.043198511874,1494.39742596086,-200.977055349558,-6.02020112812497,-5.71725912716138,1005.88059279375,1505.33118830072,,
1002.33249983446,-201.363664938406,1494.56059428124,-200.95805809023,-2.05458791086385,-5.53298418226181,1005.94130420388,1505.46716190103,,
1002.40232638457,-201.097320551248,1494.72379208161,-200.95037026835,3.42652057484235,-5.37324339421297,1006.0020229431,1505.60316006801,,
1002.47216136465,-200.566252261321,1494.88701936998,-200.967016017764,2.83729768534585,-5.23761634761382,1006.06274901274,1505.73918280832,,
1002.54200477625,-200.314746844912,1495.05027615436,-200.985753276077,1.34169242702006,-5.12569471420356,1006.12348241413,1505.87523012863,,
1002.6118566209,-200.55628391715,1495.21356244271,-200.984668301821,1.99680064304024,-5.0370816770776,1006.18422314861,1506.01130203559,,
1002.68171690011,-201.093188338261,1495.37687824304,-200.966505632047,4.1992251252552,-4.97139143878665,1006.24497121749,1506.14739853587,,
1002.75158561542,-201.385589490456,1495.54022356337,-200.953297708102,4.62580310226297,-4.92824872332815,1006.3057266221,1506.28351963614,,
1002.82146276835,-201.083299988947,1495.7035984117,-200.964121770279,5.3428628802445,-4.90728832648775,1006.36648936378,1506.41966534308,,
1002.89134836043,-200.547532395643,1495.86700279601,-200.984331312496,6.03646988372728,-4.90815467908488,1006.42725944385,1506.55583566334,,
1002.9612423932,-200.315017716561,1496.03043672434,-200.992659021553,4.43962589228936,-4.93050144607766,1006.48803686365,1506.69203060362,,
1003.03114486818,-200.579060273952,1496.1939002047,-200.979458663718,3.24356158391402,-4.97399113894126,1006.5488216245,1506.82825017058,,
1003.10105578689,-201.125788786433,1496.35739324509,-200.960530100743,1.91362548429506,-5.03829474833103,1006.60961372773,1506.96449437091,,
1003.17097515088,-201.407061839852,1496.52091585354,-200.960323529963,-1.2075129585268,-5.12309140051479,1006.67041317468,1507.10076321128,,
1003.24090296167,-201.087200654305,1496.68446803807,-200.977249007649,0.324074356877137,-5.22806803162529,1006.73121996667,1507.23705669839,,
1003.31083922078,-200.544984855142,1496.8480498067,-200.995487630943,4.86721842150827,-5.35291906933307,1006.79203410503,1507.37337483892,,
1003.38078392977,-200.315232085007,1497.01166116747,-200.994511883303,5.61837198691096,-5.49734615482296,1006.8528555911,1507.50971763956,,
1003.45073709014,-200.585565345527,1497.17530212841,-200.976142937767,-0.950826134800908,-5.66105784374903,1006.91368442621,1507.64608510701,,
1003.52069870344,-201.140589742139,1497.33897269754,-200.962941735492,-4.87711706727749,-5.84376935039927,1006.97452061169,1507.78247724795,,
1003.59066877121,-201.430080760526,1497.5026728829,-200.966927745953,-0.564285034495531,-6.04520229262562,1007.03536414888,1507.91889406908,,
1003.66064729497,-201.110956092297,1497.66640269253,-200.987021605801,-10.391542138547,-6.26508446366549,1007.0962150391,1508.05533557711,,
1003.73063427623,-200.559134923011,1497.83016213449,-201.002213905823,-4.44152764949058,-6.5031495671258,1007.15707328368,1508.19180177874,,
1003.80062971657,-200.314845251829,1497.99395121679,-200.997174621774,-4.50365747594009,-6.75913704189283,1007.21793888397,1508.32829268066,,
1003.8706336175,-200.574577340331,1498.15776994751,-200.980218326129,-8.75323325507311,-7.03279183107383,1007.2788118413,1508.46480828959,,
1003.94064598054,-201.136129365416,1498.32161833469,-200.966292115028,-3.46011863188729,-7.32386416457645,1007.33969215699,1508.60134861224,,
1004.01066680725,-201.454047037954,1498.48549638638,-200.971637439584,-6.04691643869821,-7.63210942813232,1007.40057983239,1508.73791365532,,
1004.08069609914,-201.155641884158,1498.64940411064,-200.991539887587,-4.63253816731041,-7.95728790575352,1007.46147486882,1508.87450342553,,
1004.15073385777,-200.591919088817,1498.81334151553,-201.006112645785,-2.83550717517895,-8.29916468785883,1007.52237726763,1509.01111792961,,
1004.22078008467,-200.315468619789,1498.97730860911,-201.005439332815,-7.07221210284619,-8.6575094194075,1007.58328703015,1509.14775717426,,
1004.29083478138,-200.546189720813,1499.14130539944,-200.988749460174,-4.3707703368861,-9.03209622528058,1007.64420415772,1509.2844211662,,
1004.36089794941,-201.109820605335,1499.30533189462,-200.972742045638,-2.45026887276004,-9.4227034761662,1007.70512865166,1509.42110991218,,
1004.43096959032,-201.475366644495,1499.46938810267,-200.973782112483,-5.68154760570552,-9.82911372995591,1007.76606051332,1509.55782341889,,
1004.50104970563,-201.221156472234,1499.63347403171,-200.988674069211,-5.49570840530546,-10.2511135269677,1007.82699974403,1509.69456169309,,
1004.5711382969,-200.646697189024,1499.79758968979,-201.007798926069,-1.86832418615437,-10.6884932599462,1007.88794634513,1509.83132474149,,
1004.64123536565,-200.321125628001,1499.961735085,-201.014989107982,-1.46123665889686,-11.1410471157743,1007.94890031796,1509.96811257083,,
1004.71134091344,-200.50227940292,1500.12591022542,-201.003377179893,-3.61372348182313,-11.6085728393436,1008.00986166386,1510.10492518785,,
1004.78145494178,-201.058425606657,1500.29011511915,-200.986531185183,-7.84215831801795,-12.0908717314573,1008.07083038416,1510.24176259929,,
1004.85157745222,-201.487085312649,1500.45434977426,-200.976511436438,-13.9775725037119,-12.5877484436643,1008.13180648019,1510.37862481188,,
1004.92170844631,-201.305311377256,1500.61861419884,-200.981881382434,-22.0428461564722,-13.0990109149813,1008.19278995331,1510.51551183237,,
1004.99184792558,-200.72788367672,1500.78290840101,-201.00120839517,-32.2302628286767,-13.6244702686996,1008.25378080485,1510.65242366751,,
1005.06199589156,-200.338465008684,1500.94723238885,-201.017182854951,-44.9664564279194,-14.1639406679337,1008.31477903614,1510.78936032404,,
1005.13215234581,-200.447257109552,1501.11158617045,-201.020167045412,-61.1587294035171,-14.7172393411972,1008.37578464853,1510.92632180871,,
1005.20231728985,-200.979191247062,1501.27596975394,-201.009875167976,-83.2203767930184,-15.284186274666,1008.43679764335,1511.06330812828,,
1005.27249072524,-201.478860009509,1501.4403831474,-200.991720850083,-126.876438478138,-15.8646043495844,1008.49781802195,1511.2003192895,,
1005.34267265352,-201.402267225736,1501.60482635897,-200.982045720821,-121.68253035355,-16.4583190547409,1008.55884578567,1511.33735529914,,
1005.41286307623,-200.839990904243,1501.76929939673,-200.987859381651,-123.447261208379,-17.0651585974509,1008.61988093585,1511.47441616394,,
1005.4830619949,-200.376787111256,1501.93380226882,-201.003189335433,-129.858284235578,-17.6849536483178,1008.68092347383,1511.61150189068,,
1005.55326941108,-200.388960007316,1502.09833498333,-201.021365840758,-144.296879800048,-18.3175374177195,1008.74197340094,1511.74861248611,,
1005.62348532632,-200.87166938028,1502.26289754842,-201.029742395157,-149.206339204757,-18.9627453921891,1008.80303071854,1511.88574795702,,
1005.69370974217,-201.437852600255,1502.42748997219,-201.021815597667,-149.938186432689,-19.6204154792358,1008.86409542797,1512.02290831016,,
1005.76394266013,-201.500451078494,1502.59211226276,-201.006897053517,-149.552224818206,-20.2903877420102,1008.92516753055,1512.1600935523,,
1005.8341840818,-200.98574947031,1502.75676442829,-200.993265780107,-147.862348231692,-20.9725044417592,1008.98624702765,1512.29730369024,,
1005.9044340087,-200.448071471386,1502.92144647688,-200.988366706973,-149.46841001165,-21.6666099904318,1009.04733392061,1512.43453873073,,
1005.97469244236,-200.339245342613,1503.08615841668,-200.998670222997,-148.782883620598,-22.3725507312206,1009.10842821075,1512.57179868057,,
1006.04495938436,-200.739346861457,1503.25090025584,-201.01653540575,-147.111742843153,-23.0901751580487,1009.16952989944,1512.70908354653,,
1006.11523483621,-201.350688502888,1503.41567200249,-201.03101276867,-147.365750607767,-23.8193334891819,1009.23063898801,1512.84639333541,,
1006.18551879948,-201.580759104229,1503.58047366478,-201.037933389624,-148.286795819243,-24.5598778943263,1009.29175547781,1512.98372805398,,
1006.25581127571,-201.163518381936,1503.74530525084,-201.032046389948,-147.984280263839,-25.3116623956773,1009.35287937018,1513.12108770903,,
1006.32611226644,-200.563975027408,1503.91016676884,-201.016073913329,-147.190372810216,-26.074542620447,1009.41401066647,1513.25847230737,,
1006.39642177322,-200.315261905404,1504.07505822694,-201.002619243499,-146.523088864038,-26.8483760055677,1009.47514936802,1513.39588185578,,
1006.46673979761,-200.59476752767,1504.23997963327,-200.997140446776,-146.149238508409,-27.6330215522825,1009.53629547618,1513.53331636106,,
1006.53706634113,-201.21031650212,1504.40493099602,-201.000985358589,-145.917097944309,-28.4283398810087,1009.59744899229,1513.67077583002,,
1006.60740140537,-201.615736858752,1504.56991232333,-201.016053304027,-145.939178933569,-29.234193145598,1009.65860991771,1513.80826026944,,
1006.67774499184,-201.359678059595,1504.73492362338,-201.034115033528,-146.169026577403,-30.050444944114,1009.71977825377,1513.94576968615,,
1006.7480971021,-200.735525337344,1504.89996490433,-201.044725980244,-146.510887584837,-30.8769603880327,1009.78095400183,1514.08330408694,,
1006.81845773771,-200.337192175475,1505.06503617434,-201.047068684173,-146.881966224789,-31.7136059181803,1009.84213716323,1514.22086347862,,
1006.88882690022,-200.456438621616,1505.23013744162,-201.040555275562,-147.309829091932,-32.5602492523603,1009.90332773932,1514.35844786802,,
1006.95920459116,-201.018381391184,1505.39526871432,-201.025564228511,-147.810102859653,-33.4167595054582,1009.96452573144,1514.49605726193,,
1007.0295908121,-201.575479471266,1505.56043000062,-201.011828550701,-148.348894392727,-34.2830070454715,1010.02573114096,1514.63369166718,,
1007.09998556458,-201.547198589133,1505.72562130872,-201.006559124766,-148.896552515156,-35.1588634273549,1010.0869439692,1514.7713510906,,
1007.17038885016,-200.966242357849,1505.89084264679,-201.008504541631,-149.446920835738,-36.0442013024122,1010.14816421753,1514.90903553899,,
1007.24080067038,-200.427562668414,1506.05609402303,-201.018443233076,-149.986836277462,-36.938894508172,1010.20939188729,1515.04674501919,,
1007.31122102682,-200.352043353341,1506.22137544562,-201.035494970754,-150.468599851614,-37.8428179620601,1010.27062697984,1515.18447953802,,
1007.38164992099,-200.792345184579,1506.38668692277,-201.05058666679,-150.867818523936,-38.7558476199994,1010.33186949651,1515.32223910231,,
1007.45208735447,-201.437328065084,1506.55202846267,-201.058086762191,-151.159142917254,-39.6778604111138,1010.39311943867,1515.46002371889,,
1007.52253332881,-201.679412526448,1506.71740007353,-201.059404904074,-151.332334076814,-40.608734170276,1010.45437680766,1515.59783339461,,
1007.59298784555,-201.24354875559,1506.88280176354,-201.053232209445,-151.375635215684,-41.5483478207837,1010.51564160483,1515.73566813628,,
1007.66345090627,-200.606319605301,1507.04823354091,-201.039771828101,-151.319909399254,-42.4965810159131,1010.57691383154,1515.87352795076,,
1007.73392251251,-200.315648548691,1507.21369541387,-201.026935286329,-151.193164717426,-43.4533142429903,1010.63819348914,1516.01141284489,,
1007.80440266582,-200.566503968207,1507.37918739061,-201.019849321067,-151.023092093756,-44.4184288370796,1010.69948057897,1516.14932282551,,
1007.87489136775,-201.201169506065,1507.54470947936,-201.01719808837,-150.832675146998,-45.3918068381025,1010.76077510239,1516.28725789947,,
1007.94538861987,-201.697968131435,1507.71026168833,-201.020817270833,-150.647367338077,-46.373331166922,1010.82207706076,1516.42521807361,,
1008.01589442373,-201.526545437875,1507.87584402575,-201.033102220552,-150.491731836091,-47.3628851809182,1010.88338645542,1516.56320335479,,
1008.08640878089,-200.881924562575,1508.04145649984,-201.048465324059,-150.372153245193,-48.3603530684602,1010.94470328773,1516.70121374987,,
1008.1569316929,-200.383304665683,1508.20709911883,-201.06067201848,-150.295431026451,-49.3656195082891,1011.00602755904,1516.83924926569,,
1008.22746316132,-200.389041237043,1508.37277189096,-201.070272544582,-150.265246210264,-50.3785697967265,1011.06735927071,1516.97730990913,,
1008.2980031877,-200.89995883842,1508.53847482445,-201.076620685344,-150.288102673141,-51.3990897828684,1011.12869842409,1517.11539568704,,
1008.36855177362,-201.557866171588,1508.70420792754,-201.075112774883,-150.369105445095,-52.4270656795278,1011.19004502054,1517.25350660628,,
1008.43910892061,-201.737447266351,1508.86997120846,-201.06664737162,-150.503420077175,-53.4623843210485,1011.2513990614,1517.39164267372,,
1008.50967463025,-201.235439837708,1509.03576467549,-201.057110490156,-150.689841914954,-54.5049327305078,1011.31276054804,1517.52980389624,,
1008.58024890408,-200.584776128722,1509.20158833684,-201.047811100272,-150.929375508459,-55.554598410692,1011.37412948181,1517.6679902807,,
1008.65083174368,-200.315372771157,1509.36744220078,-201.037791971654,-151.224083592027,-56.6112692475097,1011.43550586407,1517.80620183398,,
1008.7214231506,-200.597887572675,1509.53332627554,-201.031190241135,-151.577624367136,-57.6748332757265,1011.49688969617,1517.94443856295,,
1008.79202312638,-201.262524232662,1509.6992405694,-201.0319997829,-151.985904260097,-58.7451786920273,1011.55828097946,1518.0827004745,,
1008.86263167262,-201.776386761942,1509.8651850906,-201.037370423137,-152.443622421248,-59.8221942115999,1011.61967971532,1518.2209875755,,
1008.93324879084,-201.597789496707,1510.03115984742,-201.043935609862,-152.951074470078,-60.9057683617881,1011.68108590508,1518.35929987285,,
1009.00387448264,-200.927761791648,1510.1971648481,-201.053674186692,-153.509203612482,-61.9957898633091,1011.74249955012,1518.49763737342,,
1009.07450874955,-200.398485289233,1510.36320010093,-201.067368656465,-154.120346282577,-63.0921475553884,1011.80392065178,1518.63600008411,,
1009.14515159314,-200.377191583972,1510.52926561417,-201.080067066165,-154.782812937536,-64.194730244614,1011.86534921143,1518.77438801181,,
1009.21580301499,-200.880654233586,1510.69536139609,-201.08825405563,-155.485427958832,-65.3034265791436,1011.92678523043,1518.91280116341,,
1009.28646301665,-201.578295186962,1510.86148745497,-201.094148339776,-156.219530134834,-66.4181253601626,1011.98822871013,1519.05123954581,,
1009.35713159967,-201.836996026185,1511.02764379909,-201.098977083712,-156.981557050226,-67.5387149807611,1012.04967965189,1519.18970316591,,
1009.42780876563,-201.369026251116,1511.19383043674,-201.09945081319,-157.761343804887,-68.6650835808381,1012.11113805707,1519.32819203062,,
1009.49849451608,-200.673640668629,1511.3600473762,-201.094413880597,-158.54317271676,-69.7971193372018,1012.17260392703,1519.46670614683,,
1009.56918885261,-200.321077767573,1511.52629462574,-201.088045969614,-159.307257368073,-70.9347099941261,1012.23407726314,1519.60524552145,,
1009.63989177676,-200.527548645631,1511.69257219368,-201.083121181453,-160.023143079162,-72.0777426332235,1012.29555806675,1519.7438101614,,
1009.7106032901,-201.180277315781,1511.8588800883,-201.077225605887,-160.658568617492,-73.2261043214119,1012.35704633922,1519.88240007358,,
1009.7813233942,-201.803559371366,1512.02521831789,-201.068770482725,-161.192679412612,-74.3796812934448,1012.41854208191,1520.02101526491,,
1009.85205209062,-201.776214151168,1512.19158689077,-201.061213112712,-161.613041485062,-75.5383592779759,1012.48004529619,1520.15965574231,,
1009.92278938093,-201.128858258403,1512.35798581523,-201.057818368384,-161.914703442901,-76.702023389401,1012.54155598342,1520.29832151269,,
1009.9935352667,-200.495633723191,1512.52441509958,-201.05680324764,-162.104762400441,-77.8705581426661,1012.60307414496,1520.43701258298,,
1010.0642897495,-200.328613836942,1512.69087475213,-201.055401081972,-162.199429618726,-79.0438468574947,1012.66459978217,1520.57572896011,,
1010.13505283087,-200.724214109336,1512.85736478119,-201.05517428304,-162.222163222362,-80.2217723046996,1012.72613289641,1520.71447065099,,
1010.20582451241,-201.454563892571,1513.02388519508,-201.059181596878,-162.203070991593,-81.4042162844144,1012.78767348905,1520.85323766257,,
1010.27660479568,-201.932263184355,1513.19043600211,-201.066244853145,-162.170162646626,-82.5910593517703,1012.84922156146,1520.99203000176,,
1010.34739368223,-201.651694197414,1513.35701721062,-201.072331526319,-162.141916689583,-83.7821808012104,1012.91077711498,1521.13084767552,,
1010.41819117365,-200.921330475158,1513.52362882892,-201.076689525673,-162.129586573775,-84.9774590808854,1012.972340151,1521.26969069077,,
1010.4889972715,-200.38866562625,1513.69027086534,-201.082538699013,-162.141319393176,-86.1767709487673,1013.03391067087,1521.40855905445,,
1010.55981197734,-200.390807531599,1513.85694332821,-201.091382941489,-162.182766913089,-87.3799916783227,1013.09548867595,1521.54745277351,,
1010.63063529276,-200.931622409432,1514.02364622587,-201.100276301071,-162.257529597287,-88.5869950898659,1013.15707416762,1521.68637185489,,
1010.70146721933,-201.681085627135,1514.19037956665,-201.106251711422,-162.368358522501,-89.7976531853168,1013.21866714724,1521.82531630554,,
1010.7723077586,-201.986164125732,1514.35714335889,-201.110771515235,-162.517096275862,-91.0118362141299,1013.28026761617,1521.96428613241,,
1010.84315691215,-201.513382308271,1514.52393761094,-201.117313234619,-162.704203012582,-92.2294122295274,1013.34187557578,1522.10328134245,,
1010.91401468156,-200.762461220762,1514.69076233114,-201.125907185698,-162.929430395849,-93.4502473479346,1013.40349102744,1522.24230194262,,
1010.9848810684,-200.335839545474,1514.85761752784,-201.132802086813,-163.192444466816,-94.6742054474731,1013.46511397252,1522.38134793987,,
